symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
CVX,20030305,20030311,21,19,32.975,32.98,31.87,31.87,long,1,5307,-5890.77,-3.366
CVX,20030505,20030627,20,15,33.59,33.6,36.19,36.175,long,1,5206,13405.45,7.664
CVX,20030512,20030627,21,15,34.125,34.125,36.19,36.175,long,1,5035,10321.75,6.007
CVX,20030513,20030627,20,15,34.325,34.575,36.19,36.175,long,1,4918,7868.8,4.628
CVX,20030527,20030627,21,15,35.325,34.62,36.19,36.175,long,1,4589,7135.895,4.492
CVX,20030602,20030627,19,15,36.04,36.04,36.19,36.175,long,1,4230,571.05,0.375
CVX,20030603,20030627,18,15,36.47,36.485,36.19,36.175,long,1,4159,-1289.29,-0.85
CVX,20030604,20030627,19,15,36.89,36.89,36.19,36.175,long,1,4047,-2893.605,-1.938
CVX,20030605,20030627,18,15,37.135,37.15,36.19,36.175,long,1,3998,-3898.05,-2.624
CVX,20030611,20030627,15,15,37.805,37.86,36.19,36.175,long,1,3905,-6579.925,-4.451
CVX,20030812,20030926,25,35,36.955,37.125,35.74,35.78,long,1,4743,-6379.335,-3.623
CVX,20031013,20031030,35,33,37.225,37.23,35.88,36.5,long,1,4706,-3435.38,-1.961
CVX,20031014,20031030,35,33,37.495,37.5,35.88,36.5,long,1,4590,-4590.0,-2.667
CVX,20031113,20040310,35,15,37.875,37.25,44.365,44.225,long,1,4622,32238.45,18.725
CVX,20031204,20040310,35,15,38.81,38.8,44.365,44.225,long,1,4431,24038.175,13.982
CVX,20031205,20040310,35,15,39.0,38.995,44.365,44.225,long,1,4333,22661.59,13.412
CVX,20031208,20040310,35,15,39.305,39.675,44.365,44.225,long,1,4224,19219.2,11.468
CVX,20031209,20040310,35,15,39.44,39.5,44.365,44.225,long,1,4136,19542.6,11.962
CVX,20031212,20040310,34,15,40.125,40.13,44.365,44.225,long,1,3994,16355.43,10.204
CVX,20031216,20040310,33,15,40.35,40.6,44.365,44.225,long,1,3902,14144.75,8.929
CVX,20031217,20040310,34,15,40.87,41.375,44.365,44.225,long,1,3785,10787.25,6.888
CVX,20031218,20040310,34,15,41.775,41.825,44.365,44.225,long,1,3588,8611.2,5.738
CVX,20031229,20040310,31,15,42.75,42.725,44.365,44.225,long,1,3494,5241.0,3.511
CVX,20031230,20040310,31,15,43.03,43.225,44.365,44.225,long,1,3410,3410.0,2.313
CVX,20040105,20040310,29,15,43.775,43.31,44.365,44.225,long,1,3294,3014.01,2.113
CVX,20040223,20040310,17,15,44.17,44.175,44.365,44.225,long,1,3207,160.35,0.113
CVX,20040301,20040310,15,15,45.135,44.885,44.365,44.225,long,1,3084,-2035.44,-1.47
CVX,20040308,20040310,15,15,45.35,45.35,44.365,44.225,long,1,3015,-3391.875,-2.481
CVX,20040412,20040819,30,33,45.735,45.75,46.55,46.78,long,1,3529,3634.87,2.251
CVX,20040427,20040819,34,33,46.445,46.525,46.55,46.78,long,1,3344,852.72,0.548
CVX,20040505,20040819,34,33,47.195,47.1,46.55,46.78,long,1,2914,-932.48,-0.679
CVX,20040623,20040819,31,33,47.44,47.35,46.55,46.78,long,1,3169,-1806.33,-1.204
CVX,20040803,20040819,35,33,49.33,49.33,46.55,46.78,long,1,3277,-8356.35,-5.169
CVX,20040902,20041013,35,17,49.825,49.83,53.31,54.01,long,1,3160,13208.8,8.389
CVX,20040903,20041013,35,17,49.885,49.635,53.31,54.01,long,1,3168,13860.0,8.814
CVX,20040909,20041013,35,17,50.54,50.665,53.31,54.01,long,1,3133,10479.885,6.602
