symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
NVDA,20030313,20030717,30,35,4.607,4.623,7.333,7.19,long,1,37988,97502.533,55.516
NVDA,20030317,20030717,30,35,4.733,4.717,7.333,7.19,long,1,36324,89841.36,52.438
NVDA,20030502,20030717,34,35,5.3,5.35,7.333,7.19,long,1,31873,58635.696,34.384
NVDA,20030505,20030717,33,35,5.43,5.403,7.333,7.19,long,1,30565,54609.467,33.066
NVDA,20030509,20030717,34,35,7.123,7.14,7.333,7.19,long,1,22892,1144.6,0.7
NVDA,20030527,20030717,34,35,7.573,7.55,7.333,7.19,long,1,21155,-7615.8,-4.768
NVDA,20030529,20030717,35,35,8.07,8.833,7.333,7.19,long,1,19505,-32053.217,-18.604
NVDA,20030530,20030717,35,35,8.723,8.95,7.333,7.19,long,1,17729,-31203.04,-19.665
NVDA,20031107,20040127,32,30,7.25,7.273,7.543,7.63,long,1,24742,8824.647,4.904
NVDA,20031226,20040127,33,30,7.58,7.723,7.543,7.63,long,1,23250,-2170.0,-1.208
NVDA,20031229,20040127,34,30,7.9,7.817,7.543,7.63,long,1,21918,-4091.36,-2.388
NVDA,20031230,20040127,34,30,7.917,7.913,7.543,7.63,long,1,21490,-6088.833,-3.58
NVDA,20040106,20040127,34,30,8.267,8.173,7.543,7.63,long,1,20220,-10986.2,-6.648
NVDA,20040108,20040127,33,30,8.37,8.313,7.543,7.63,long,1,19620,-13407.0,-8.22
NVDA,20040109,20040127,34,30,8.49,8.52,7.543,7.63,long,1,19005,-16914.45,-10.446
NVDA,20040325,20040415,34,25,8.14,8.117,8.137,8.077,long,1,21939,-877.56,-0.493
NVDA,20040329,20040415,34,25,8.467,8.412,8.137,8.077,long,1,20724,-6942.54,-3.983
NVDA,20040330,20040415,33,25,8.72,8.763,8.137,8.077,long,1,19770,-13575.4,-7.836
NVDA,20040331,20040415,32,25,8.8,8.897,8.137,8.077,long,1,19247,-15782.54,-9.217
NVDA,20040405,20040415,31,25,9.08,8.9,8.137,8.077,long,1,18327,-15089.23,-9.251
NVDA,20041004,20041015,34,34,5.183,5.097,4.473,4.447,long,1,34270,-22275.5,-12.753
NVDA,20041105,20050104,35,16,5.88,5.816,7.49,7.41,long,1,30135,48045.235,27.414
NVDA,20041203,20050104,30,16,6.91,6.943,7.49,7.41,long,1,25194,11757.2,6.721
NVDA,20041206,20050104,29,16,7.24,7.663,7.49,7.41,long,1,23625,-5985.0,-3.306
NVDA,20041207,20050104,30,16,7.603,7.72,7.49,7.41,long,1,22102,-6851.62,-4.016
NVDA,20050202,20050308,21,15,8.217,8.117,8.813,8.757,long,1,21689,13880.96,7.885
NVDA,20050204,20050308,19,15,8.597,8.607,8.813,8.757,long,1,20368,3055.2,1.743
NVDA,20050211,20050308,15,15,8.717,8.713,8.813,8.757,long,1,19736,855.227,0.497
NVDA,20050218,20050308,15,15,9.423,9.38,8.813,8.757,long,1,17936,-11180.107,-6.645
NVDA,20050222,20050308,15,15,9.543,9.39,8.813,8.757,long,1,17401,-11020.633,-6.745
NVDA,20050506,20050715,15,15,7.723,7.757,8.963,8.937,long,1,23052,27201.36,15.213
NVDA,20050509,20050715,15,15,7.867,7.767,8.963,8.937,long,1,22236,26016.12,15.064
NVDA,20050513,20050715,15,15,8.443,8.343,8.963,8.937,long,1,20355,12077.3,7.111
NVDA,20050516,20050715,15,15,8.473,8.423,8.963,8.937,long,1,19928,10229.707,6.094
NVDA,20050517,20050715,15,15,8.567,8.547,8.963,8.937,long,1,19366,7552.74,4.563
NVDA,20050518,20050715,15,15,8.63,8.65,8.963,8.937,long,1,18887,5414.273,3.314
NVDA,20050520,20050715,15,15,8.767,8.827,8.963,8.937,long,1,18268,2009.48,1.246
NVDA,20050523,20050715,15,15,8.97,8.883,8.963,8.937,long,1,17541,935.52,0.6
NVDA,20050524,20050715,15,15,9.097,9.077,8.963,8.937,long,1,16994,-2379.16,-1.542
NVDA,20050526,20050715,15,15,9.233,9.26,8.963,8.937,long,1,16450,-5318.833,-3.492
NVDA,20050602,20050715,15,15,9.457,9.423,8.963,8.937,long,1,15780,-7679.6,-5.164
NVDA,20050613,20050715,15,15,9.533,9.537,8.963,8.937,long,1,15379,-9227.4,-6.292
NVDA,20050711,20050715,15,15,9.52,9.513,8.963,8.937,long,1,15131,-8725.543,-6.062
NVDA,20050812,20060512,22,35,9.983,10.017,17.553,17.517,long,1,17926,134445.0,74.875
NVDA,20050815,20060512,22,35,10.237,10.14,17.553,17.517,long,1,17177,126709.003,72.748
NVDA,20050907,20060512,32,35,10.47,10.407,17.553,17.517,long,1,16500,117315.0,68.322
NVDA,20050908,20060512,33,35,10.593,10.707,17.553,17.517,long,1,16022,109109.82,63.605
NVDA,20050909,20060512,34,35,10.73,10.74,17.553,17.517,long,1,15541,105316.177,63.097
NVDA,20050913,20060512,35,35,11.017,10.933,17.553,17.517,long,1,14872,97907.333,60.213
NVDA,20050915,20060512,35,35,11.077,11.17,17.553,17.517,long,1,14533,92236.107,56.819
NVDA,20050929,20060512,35,35,11.327,11.333,17.553,17.517,long,1,13963,86337.883,54.559
NVDA,20050930,20060512,35,35,11.427,11.56,17.553,17.517,long,1,13599,81004.71,51.528
NVDA,20051003,20060512,35,35,11.74,11.79,17.553,17.517,long,1,13004,74469.573,48.572
NVDA,20051121,20060512,34,35,12.277,12.34,17.553,17.517,long,1,12218,63248.513,41.95
NVDA,20051122,20060512,34,35,12.603,12.617,17.553,17.517,long,1,11693,57295.7,38.838
NVDA,20060104,20060512,35,35,13.097,13.1,17.553,17.517,long,1,11056,48830.667,33.715
NVDA,20060105,20060512,35,35,13.393,13.547,17.553,17.517,long,1,10622,42169.34,29.306
NVDA,20060106,20060512,35,35,13.613,13.607,17.553,17.517,long,1,10267,40143.97,28.736
NVDA,20060109,20060512,35,35,13.993,13.927,17.553,17.517,long,1,9814,35232.26,25.778
NVDA,20060111,20060512,35,35,14.503,14.5,17.553,17.517,long,1,9303,28064.05,20.805
NVDA,20060119,20060512,35,35,15.023,15.047,17.553,17.517,long,1,8824,21795.28,16.416
