symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
M,20070718,20070726,16,16,43.09,41.77,38.04,38.0,long,1,1817,-6850.09,-9.026
M,20070918,20071016,15,19,32.44,33.46,31.66,31.96,long,1,2330,-3495.0,-4.483
M,20070919,20071016,15,19,33.72,33.4,31.66,31.96,long,1,2205,-3175.2,-4.311
M,20071002,20071016,18,19,34.36,34.39,31.66,31.96,long,1,2264,-5501.52,-7.066
M,20071003,20071016,17,19,34.57,34.97,31.66,31.96,long,1,2222,-6688.22,-8.607
M,20080811,20080917,35,35,21.65,21.41,18.55,18.84,long,1,3916,-10064.12,-12.004
M,20090102,20090303,35,35,10.98,10.8,7.18,7.48,long,1,9662,-32077.84,-30.741
M,20090105,20090303,35,35,11.66,11.69,7.18,7.48,long,1,8906,-37494.26,-36.014
M,20090326,20090513,21,30,9.66,9.47,11.52,11.66,long,1,13315,29159.85,23.126
M,20090402,20090513,16,30,10.18,10.0,11.52,11.66,long,1,12006,19929.96,16.6
M,20090409,20090513,15,30,11.88,11.75,11.52,11.66,long,1,10163,-914.67,-0.766
M,20090413,20090513,15,30,12.93,12.18,11.52,11.66,long,1,8871,-4612.92,-4.269
M,20090417,20090513,16,30,13.1,12.51,11.52,11.66,long,1,8428,-7163.8,-6.795
M,20090430,20090513,22,30,13.68,13.66,11.52,11.66,long,1,7594,-15188.0,-14.641
M,20090504,20090513,23,30,14.76,14.69,11.52,11.66,long,1,6881,-20849.43,-20.626
M,20090723,20091130,29,35,13.28,13.15,16.31,16.43,long,1,11425,37474.0,24.943
M,20090731,20091130,30,35,13.91,14.15,16.31,16.43,long,1,11180,25490.4,16.113
M,20090803,20091130,31,35,14.5,14.38,16.31,16.43,long,1,10544,21615.2,14.256
M,20090806,20091130,30,35,15.01,15.17,16.31,16.43,long,1,9419,11867.94,8.306
M,20090807,20091130,30,35,15.99,15.98,16.31,16.43,long,1,8469,3811.05,2.816
M,20090812,20091130,29,35,16.4,16.4,16.31,16.43,long,1,7628,228.84,0.183
M,20090914,20091130,35,35,16.83,16.99,16.31,16.43,long,1,8589,-4809.84,-3.296
M,20090915,20091130,35,35,17.61,17.69,16.31,16.43,long,1,7773,-9793.98,-7.123
M,20090922,20091130,35,35,18.77,18.9,16.31,16.43,long,1,6840,-16894.8,-13.069
M,20091008,20091130,34,35,19.53,19.54,16.31,16.43,long,1,6364,-19792.04,-15.916
M,20091012,20091130,34,35,19.62,19.53,16.31,16.43,long,1,6459,-20022.9,-15.873
M,20091013,20091130,35,35,19.74,20.18,16.31,16.43,long,1,6302,-23632.5,-18.583
M,20091014,20091130,35,35,20.72,20.63,16.31,16.43,long,1,5782,-24284.4,-20.359
M,20100216,20100520,30,32,17.89,17.84,20.35,20.07,long,1,9646,21510.58,12.5
M,20100217,20100520,30,32,17.93,17.85,20.35,20.07,long,1,9456,20992.32,12.437
M,20100218,20100520,30,32,18.16,18.08,20.35,20.07,long,1,9173,18254.27,11.007
M,20100219,20100520,30,32,18.54,18.61,20.35,20.07,long,1,8828,12888.88,7.845
M,20100224,20100520,30,32,19.52,19.14,20.35,20.07,long,1,8238,7661.34,4.859
M,20100301,20100520,30,32,19.78,19.96,20.35,20.07,long,1,7987,878.57,0.551
M,20100302,20100520,30,32,20.0,19.95,20.35,20.07,long,1,7761,931.32,0.602
M,20100303,20100520,30,32,20.03,20.12,20.35,20.07,long,1,7614,-380.7,-0.249
M,20100308,20100520,29,32,21.04,20.98,20.35,20.07,long,1,7122,-6481.02,-4.337
M,20100312,20100520,29,32,21.75,21.59,20.35,20.07,long,1,6769,-10288.88,-7.04
M,20100322,20100520,29,32,22.0,22.11,20.35,20.07,long,1,6575,-13413.0,-9.227
M,20100330,20100520,32,32,22.12,21.93,20.35,20.07,long,1,6424,-11948.64,-8.482
M,20100401,20100520,31,32,22.34,22.4,20.35,20.07,long,1,6250,-14562.5,-10.402
M,20100405,20100520,31,32,22.84,22.75,20.35,20.07,long,1,6006,-16096.08,-11.78
M,20100409,20100520,31,32,23.51,23.5,20.35,20.07,long,1,5733,-19664.19,-14.596
M,20100414,20100520,31,32,23.96,23.87,20.35,20.07,long,1,5512,-20945.6,-15.92
M,20100422,20100520,30,32,24.48,24.59,20.35,20.07,long,1,4819,-21781.88,-18.381
M,20100423,20100520,30,32,24.83,24.93,20.35,20.07,long,1,4733,-23002.38,-19.495
M,20100426,20100520,30,32,24.85,24.57,20.35,20.07,long,1,4712,-21204.0,-18.315
M,20100722,20100824,17,15,19.24,19.17,19.59,19.45,long,1,6267,1754.76,1.461
M,20100723,20100824,16,15,19.38,19.48,19.59,19.45,long,1,6226,-186.78,-0.154
M,20100726,20100824,15,15,20.14,20.3,19.59,19.45,long,1,5871,-4990.35,-4.187
M,20100811,20100824,15,15,20.52,20.14,19.59,19.45,long,1,5852,-4037.88,-3.426
M,20100818,20100824,15,15,21.05,20.87,19.59,19.45,long,1,6029,-8561.18,-6.804
M,20100914,20110106,18,35,21.65,21.46,23.97,23.96,long,1,6742,16855.0,11.65
M,20100920,20110106,22,35,22.13,22.09,23.97,23.96,long,1,6881,12867.47,8.465
M,20100923,20110106,22,35,22.28,22.69,23.97,23.96,long,1,6632,8422.64,5.597
M,20100924,20110106,23,35,22.75,22.86,23.97,23.96,long,1,6362,6998.2,4.812
M,20100929,20110106,25,35,23.17,23.29,23.97,23.96,long,1,6478,4340.26,2.877
M,20101005,20110106,27,35,23.52,23.47,23.97,23.96,long,1,6061,2969.89,2.088
M,20101006,20110106,28,35,23.7,23.44,23.97,23.96,long,1,5938,3087.76,2.218
M,20101007,20110106,28,35,23.85,23.93,23.97,23.96,long,1,5796,173.88,0.125
M,20101008,20110106,29,35,24.36,24.41,23.97,23.96,long,1,5599,-2519.55,-1.844
M,20101011,20110106,30,35,24.85,24.72,23.97,23.96,long,1,5301,-4028.76,-3.074
M,20101104,20110106,35,35,25.56,25.73,23.97,23.96,long,1,4694,-8308.38,-6.879
M,20110406,20110606,35,35,25.19,25.7,26.95,27.05,long,1,5808,7840.8,5.253
M,20110407,20110606,35,35,25.4,25.34,26.95,27.05,long,1,5651,9663.21,6.748
M,20110505,20110606,35,35,26.35,26.7,26.95,27.05,long,1,5665,1982.75,1.311
M,20110511,20110606,35,35,28.36,28.29,26.95,27.05,long,1,4619,-5727.56,-4.383
M,20110518,20110606,35,35,29.2,29.74,26.95,27.05,long,1,4426,-11905.94,-9.045
M,20110519,20110606,35,35,29.5,29.31,26.95,27.05,long,1,4363,-9860.38,-7.711
M,20110701,20110729,34,33,29.88,29.92,28.87,29.11,long,1,4723,-3825.63,-2.707
M,20110707,20110729,34,33,30.46,29.93,28.87,29.11,long,1,4236,-3473.52,-2.74
M,20110916,20111123,28,27,27.74,27.23,29.56,29.6,long,1,3418,8100.66,8.704
M,20111012,20111123,26,27,28.42,28.12,29.56,29.6,long,1,3279,4852.92,5.263
M,20111014,20111123,26,27,29.26,29.07,29.56,29.6,long,1,3214,1703.42,1.823
M,20111018,20111123,27,27,29.96,29.74,29.56,29.6,long,1,3088,-432.32,-0.471
M,20111024,20111123,25,27,31.12,30.48,29.56,29.6,long,1,3000,-2640.0,-2.887
M,20111027,20111123,26,27,31.92,31.8,29.56,29.6,long,1,2867,-6307.4,-6.918
M,20111107,20111123,23,27,32.35,32.5,29.56,29.6,long,1,2694,-7812.6,-8.923
M,20111205,20120126,28,25,33.14,33.19,33.27,33.16,long,1,2962,-88.86,-0.09
M,20120105,20120126,26,25,33.92,33.93,33.27,33.16,long,1,3220,-2479.4,-2.269
M,20120106,20120126,27,25,34.56,34.29,33.27,33.16,long,1,3083,-3483.79,-3.295
M,20120110,20120126,27,25,34.87,34.8,33.27,33.16,long,1,3166,-5192.24,-4.713
M,20120112,20120126,26,25,35.04,34.77,33.27,33.16,long,1,3278,-5277.58,-4.63
M,20120118,20120126,27,25,35.37,35.3,33.27,33.16,long,1,3213,-6875.82,-6.062
M,20120119,20120126,27,25,35.82,35.75,33.27,33.16,long,1,3180,-8236.2,-7.245
M,20120203,20120410,26,28,36.12,35.92,38.56,38.93,long,1,3025,9105.25,8.38
M,20120221,20120410,23,28,36.69,36.68,38.56,38.93,long,1,3052,6867.0,6.134
M,20120301,20120410,27,28,38.85,38.84,38.56,38.93,long,1,2838,255.42,0.232
M,20120308,20120410,31,28,39.3,39.29,38.56,38.93,long,1,2729,-982.44,-0.916
M,20120309,20120410,32,28,39.67,39.8,38.56,38.93,long,1,2726,-2371.62,-2.186
M,20120314,20120410,31,28,39.91,39.87,38.56,38.93,long,1,2851,-2679.94,-2.358
M,20120321,20120410,33,28,40.47,40.08,38.56,38.93,long,1,2863,-3292.45,-2.869
M,20120403,20120410,29,28,40.89,40.54,38.56,38.93,long,1,2892,-4656.12,-3.971
M,20120808,20120917,35,24,38.01,37.84,38.55,38.5,long,1,2541,1677.06,1.744
M,20120821,20120917,34,24,39.28,39.14,38.55,38.5,long,1,2917,-1866.88,-1.635
M,20120824,20120917,31,24,39.75,39.75,38.55,38.5,long,1,2902,-3627.5,-3.145
M,20120828,20120917,29,24,40.42,40.3,38.55,38.5,long,1,2856,-5140.8,-4.467
M,20121017,20121025,29,31,40.84,40.82,38.68,38.86,long,1,3428,-6718.88,-4.802
M,20121106,20121203,28,33,41.38,40.92,38.1,38.05,long,1,2909,-8348.83,-7.014
M,20130129,20130225,35,32,39.95,39.95,38.52,40.15,long,1,2967,593.4,0.501
M,20130207,20130225,35,32,40.27,40.39,38.52,40.15,long,1,2876,-690.24,-0.594
M,20130227,20130620,31,32,40.58,40.48,46.82,47.2,long,1,2754,18506.88,16.601
M,20130228,20130620,31,32,41.1,40.74,46.82,47.2,long,1,2635,17022.1,15.857
M,20130304,20130620,31,32,41.54,41.74,46.82,47.2,long,1,2573,14048.58,13.081
M,20130320,20130620,33,32,42.55,42.22,46.82,47.2,long,1,2818,14033.64,11.795
M,20130404,20130620,31,32,43.56,42.92,46.82,47.2,long,1,2828,12103.84,9.972
M,20130408,20130620,31,32,43.99,43.88,46.82,47.2,long,1,2758,9156.56,7.566
M,20130410,20130620,30,32,44.36,44.19,46.82,47.2,long,1,2653,7985.53,6.811
M,20130503,20130620,27,32,46.23,46.01,46.82,47.2,long,1,2451,2916.69,2.586
M,20130507,20130620,27,32,46.5,46.54,46.82,47.2,long,1,2449,1616.34,1.418
M,20130510,20130620,29,32,47.23,47.02,46.82,47.2,long,1,2412,434.16,0.383
M,20130514,20130620,29,32,47.39,48.25,46.82,47.2,long,1,2387,-2506.35,-2.176
M,20130515,20130620,30,32,48.57,48.41,46.82,47.2,long,1,2212,-2676.52,-2.499
M,20130520,20130620,30,32,48.85,48.81,46.82,47.2,long,1,2125,-3421.25,-3.299
M,20130521,20130620,30,32,49.43,49.43,46.82,47.2,long,1,2077,-4631.71,-4.511
M,20130708,20130814,31,34,50.27,50.5,46.33,45.85,long,1,2256,-10490.4,-9.208
M,20131029,20140203,35,35,46.13,46.2,50.91,51.19,long,1,2625,13098.75,10.801
M,20131030,20140203,34,35,46.4,46.5,50.91,51.19,long,1,2606,12222.14,10.086
M,20131111,20140203,35,35,47.07,47.04,50.91,51.19,long,1,2554,10599.1,8.822
M,20131113,20140203,35,35,50.68,50.69,50.91,51.19,long,1,1898,949.0,0.986
M,20131115,20140203,35,35,51.09,51.0,50.91,51.19,long,1,1905,361.95,0.373
M,20131122,20140203,35,35,51.26,51.54,50.91,51.19,long,1,2068,-723.8,-0.679
M,20131125,20140203,35,35,52.28,52.3,50.91,51.19,long,1,1973,-2190.03,-2.122
M,20131126,20140203,35,35,52.94,53.07,50.91,51.19,long,1,1930,-3628.4,-3.542
M,20131127,20140203,35,35,53.54,54.07,50.91,51.19,long,1,1911,-5503.68,-5.326
M,20140109,20140203,35,35,55.8,55.98,50.91,51.19,long,1,1610,-7711.9,-8.557
M,20140226,20140411,33,31,57.96,57.51,56.9,57.45,long,1,1530,-91.8,-0.104
M,20140311,20140411,35,31,58.94,58.58,56.9,57.45,long,1,1604,-1812.52,-1.929
M,20140402,20140411,28,31,60.64,60.54,56.9,57.45,long,1,1670,-5160.3,-5.104
M,20140529,20140715,24,31,59.16,59.14,56.7,57.03,long,1,1677,-3538.47,-3.568
M,20140530,20140715,25,31,59.89,60.09,56.7,57.03,long,1,1660,-5079.6,-5.092
M,20140602,20140715,26,31,60.05,59.95,56.7,57.03,long,1,1669,-4873.48,-4.871
M,20140808,20140813,34,35,60.21,60.51,56.47,56.62,long,1,1799,-6998.11,-6.429
M,20140822,20140910,32,25,61.77,62.0,59.91,59.1,long,1,1465,-4248.5,-4.677
M,20140825,20140910,32,25,62.35,62.26,59.91,59.1,long,1,1450,-4582.0,-5.075
M,20140826,20140910,32,25,62.59,62.9,59.91,59.1,long,1,1451,-5513.8,-6.041
M,20141107,20141204,16,15,59.88,59.85,62.5,62.36,long,1,1254,3147.54,4.194
M,20141112,20141204,16,15,61.57,60.98,62.5,62.36,long,1,1163,1604.94,2.263
M,20141114,20141204,16,15,62.05,61.68,62.5,62.36,long,1,1166,792.88,1.102
M,20141120,20141204,16,15,62.85,63.46,62.5,62.36,long,1,1205,-1325.5,-1.733
M,20141124,20141204,15,15,64.36,64.57,62.5,62.36,long,1,1162,-2568.02,-3.423
M,20141229,20150115,15,15,65.22,65.2,62.34,62.41,long,1,1184,-3303.36,-4.279
M,20141231,20150115,15,15,65.75,66.33,62.34,62.41,long,1,1191,-4668.72,-5.91
M,20150107,20150115,15,15,67.55,68.26,62.34,62.41,long,1,1062,-6212.7,-8.57
M,20150108,20150115,15,15,67.81,66.28,62.34,62.41,long,1,1072,-4148.64,-5.839
M,20150318,20150417,20,15,64.61,64.43,66.45,66.89,long,1,1422,3498.12,3.818
M,20150319,20150417,20,15,65.07,65.17,66.45,66.89,long,1,1419,2440.68,2.639
M,20150320,20150417,20,15,65.98,65.82,66.45,66.89,long,1,1386,1483.02,1.626
M,20150402,20150417,17,15,67.85,67.34,66.45,66.89,long,1,1234,-555.3,-0.668
M,20150408,20150417,15,15,69.8,69.72,66.45,66.89,long,1,1135,-3212.05,-4.059
M,20150518,20150629,21,31,67.85,67.96,67.09,67.92,long,1,1110,-44.4,-0.059
M,20150519,20150629,22,31,69.08,69.04,67.09,67.92,long,1,1064,-1191.68,-1.622
M,20150603,20150629,23,31,69.68,68.73,67.09,67.92,long,1,1101,-891.81,-1.179
M,20150617,20150629,24,31,70.05,70.12,67.09,67.92,long,1,1260,-2772.0,-3.137
M,20150618,20150629,25,31,70.64,70.285,67.09,67.92,long,1,1246,-2946.79,-3.365
M,20150715,20150806,32,25,72.01,71.98,67.45,67.55,long,1,1014,-4492.02,-6.154
M,20150716,20150806,32,25,72.8,72.5,67.45,67.55,long,1,983,-4865.85,-6.828
M,20160120,20160211,24,28,39.73,39.8,37.9,38.06,long,1,1851,-3220.74,-4.372
M,20160121,20160211,23,28,40.61,41.0,37.9,38.06,long,1,1774,-5215.56,-7.171
M,20160223,20160404,29,35,42.31,41.48,42.16,42.0,long,1,1633,849.16,1.254
M,20160303,20160404,33,35,44.09,44.12,42.16,42.0,long,1,1754,-3718.48,-4.805
M,20160304,20160404,34,35,44.58,44.23,42.16,42.0,long,1,1739,-3877.97,-5.042
M,20160711,20160802,35,34,34.86,34.98,32.76,31.92,long,1,2992,-9155.52,-8.748
M,20160712,20160802,35,34,35.65,35.56,32.76,31.92,long,1,2909,-10588.76,-10.236
M,20160725,20160802,35,34,36.46,37.04,32.76,31.92,long,1,3094,-15841.28,-13.823
M,20160726,20160802,35,34,36.82,36.95,32.76,31.92,long,1,3009,-15135.27,-13.613
M,20160811,20160909,35,35,39.81,39.23,35.48,35.27,long,1,1899,-7520.04,-10.094
M,20160815,20160909,35,35,40.46,40.08,35.48,35.27,long,1,1932,-9292.92,-12.001
M,20160816,20160909,35,35,40.7,40.46,35.48,35.27,long,1,1934,-10037.46,-12.827
M,20161109,20161212,35,35,38.38,39.99,40.46,40.25,long,1,2981,775.06,0.65
M,20161110,20161212,35,35,40.53,40.49,40.46,40.25,long,1,2413,-579.12,-0.593
M,20161122,20161212,34,35,44.46,44.21,40.46,40.25,long,1,2011,-7963.56,-8.957
M,20161123,20161212,34,35,44.91,45.15,40.46,40.25,long,1,1988,-9741.2,-10.853
M,20171128,20180104,15,19,22.17,22.28,24.49,24.54,long,1,6065,13706.9,10.144
M,20171129,20180104,15,19,23.98,24.15,24.49,24.54,long,1,5077,1980.03,1.615
M,20171204,20180104,15,19,25.8,25.8,24.49,24.54,long,1,4201,-5293.26,-4.884
