date,TICKER,PRC,RET,OPENPRC,NaN_Replaced,Open,High,Low,Close
20030306,COKE,55.179,-0.022689,56.1,0,56.1,56.4750752268,55.107100975,55.179
20030307,COKE,52.38,-0.050726,55.1,0,55.1,55.1,52.2209785738,52.38
20030310,COKE,50.14,-0.042764,51.25,0,51.25,51.6186707839,49.0534663352,50.14
20030311,COKE,47.461,-0.05343,49.39,0,49.39,50.4877106158,47.4303216908,47.461
20030312,COKE,48.25,0.016624,46.8,0,46.8,49.503374247,46.8,48.25
20030313,COKE,49.11,0.017824,48.88,0,48.88,49.11,47.9914145527,49.11
20030314,COKE,49.73,0.012625,49.7,0,49.7,49.73,48.0012978639,49.73
20030317,COKE,49.593,-0.002755,49.76,0,49.76,49.76,48.1097901874,49.593
20030318,COKE,50.0,0.008207,48.89,0,48.89,50.1428200869,48.89,50.0
20030319,COKE,51.05,0.021,49.98,0,49.98,51.05,49.899935906,51.05
20030320,COKE,51.25,0.003918,50.81,0,50.81,51.3382641328,50.81,51.25
20030321,COKE,51.7,0.008781,51.56,0,51.56,52.5421888017,49.0947628128,51.7
20030324,COKE,50.45,-0.024178,49.0,0,49.0,51.3929215908,49.0,50.45
20030325,COKE,49.87,-0.011497,50.55,0,50.55,50.55,48.9844309693,49.87
20030326,COKE,50.231,0.007239,50.15,0,50.15,50.5972828543,50.0499501164,50.231
20030327,COKE,50.72,0.009735,50.0,0,50.0,50.8271619735,50.0,50.72
20030328,COKE,51.879,0.022851,50.53,0,50.53,51.9749946693,50.1179333595,51.879
20030331,COKE,49.9,-0.038146,49.96,0,49.96,51.9594508249,49.4132039128,49.9
20030401,COKE,50.56,0.013226,49.88,0,49.88,50.8438747968,49.88,50.56
20030402,COKE,50.15,-0.008109,50.9,0,50.9,50.9,49.915216187,50.15
20030403,COKE,51.44,0.025723,49.87,0,49.87,51.6553420473,49.87,51.44
20030404,COKE,50.1,-0.02605,51.4,0,51.4,51.4099990274,49.2820323969,50.1
20030407,COKE,49.26,-0.016766,49.7,0,49.7,51.1778095675,49.0105569522,49.26
20030408,COKE,49.341,0.001644,48.9,0,48.9,49.6300440418,48.7999488404,49.341
20030409,COKE,50.051,0.01439,49.14,0,49.14,50.9431572105,49.14,50.051
20030410,COKE,49.848,-0.004056,49.5,0,49.5,49.8976766507,49.299297691,49.848
20030411,COKE,49.4,-0.008987,49.819,0,49.819,49.82,49.3497363922,49.4
20030414,COKE,49.601,0.004069,49.15,0,49.15,49.7661220995,49.15,49.601
20030415,COKE,49.87,0.005423,49.65,0,49.65,49.87,49.4507963605,49.87
20030416,COKE,49.95,0.001604,49.87,0,49.87,49.9872553928,49.5293840321,49.95
20030417,COKE,50.3,0.007007,50.41,0,50.41,50.41,49.4927395431,50.3
20030421,COKE,50.2,-0.001988,49.5,0,49.5,50.3427845047,49.2264763225,50.2
20030422,COKE,49.61,-0.011753,50.4,0,50.4,50.4,48.8865892186,49.61
20030423,COKE,49.5,-0.002217,49.33,0,49.33,49.6563310782,48.9988912617,49.5
20030424,COKE,50.17,0.013535,49.0,0,49.0,50.2922291136,49.0,50.17
20030425,COKE,50.94,0.015348,50.53,0,50.53,50.94,50.0085798343,50.94
20030428,COKE,50.84,-0.001963,50.82,0,50.82,51.1491157003,50.8199980327,50.84
20030429,COKE,50.6,-0.004721,50.96,0,50.96,51.2485408108,50.5974344116,50.6
20030430,COKE,50.74,0.002767,50.06,0,50.06,51.2360762007,50.06,50.74
20030501,COKE,50.56,-0.003548,50.3,0,50.3,50.948202015,49.7935705617,50.56
20030502,COKE,49.9,-0.013054,50.57,0,50.57,50.8840229892,49.8935022999,49.9
20030505,COKE,49.29,-0.012224,50.45,0,50.45,50.45,48.5378214403,49.29
20030506,COKE,50.23,0.019071,49.57,0,49.57,50.23,48.6938049007,50.23
20030507,COKE,50.0,-0.004579,49.6,0,49.6,50.3958116727,49.6,50.0
20030508,COKE,50.1,0.002,50.0,0,50.0,50.4355246724,49.7694693721,50.1
20030509,COKE,51.48,0.027545,50.45,0,50.45,51.48,50.2489591327,51.48
20030512,COKE,51.35,-0.002525,51.5,0,51.5,51.9814082508,50.7413287392,51.35
20030513,COKE,51.19,-0.003116,51.35,0,51.35,51.5378463016,51.1668391811,51.19
20030514,COKE,50.0,-0.018363,52.0,0,52.0,52.0,49.4815275084,50.0
20030515,COKE,50.39,0.0078,50.01,0,50.01,50.4478607348,49.7997463893,50.39
20030516,COKE,50.85,0.009129,50.1,0,50.1,51.12963336,50.1,50.85
20030519,COKE,50.1,-0.014749,50.85,0,50.85,51.0695254587,50.0968119348,50.1
20030520,COKE,50.49,0.007784,50.39,0,50.39,50.49,49.9991035542,50.49
20030521,COKE,49.83,-0.013072,49.92,0,49.92,50.3283254686,49.8269901647,49.83
20030522,COKE,50.7,0.017459,50.9,0,50.9,50.9,49.8900462313,50.7
20030523,COKE,50.23,-0.00927,50.46,0,50.46,50.6462452135,49.9921708025,50.23
20030527,COKE,50.37,0.002787,50.05,0,50.05,50.8928629107,50.05,50.37
20030528,COKE,50.11,-0.005162,50.86,0,50.86,50.86,50.1060726451,50.11
20030529,COKE,50.0,-0.002195,50.72,0,50.72,50.72,49.7938986153,50.0
20030530,COKE,50.18,0.0036,50.01,0,50.01,50.3894923288,49.9989538663,50.18
20030602,COKE,50.77,0.011758,50.0,0,50.0,50.8762875664,50.0,50.77
20030603,COKE,50.729,-0.000808,50.76,0,50.76,50.9157699355,50.5297277855,50.729
20030604,COKE,51.0,0.005342,50.73,0,50.73,51.1173494381,50.73,51.0
20030605,COKE,51.75,0.014706,50.67,0,50.67,51.75,50.67,51.75
20030606,COKE,54.47,0.05256,51.94,0,51.94,54.474829016,51.4476721316,54.47
20030609,COKE,55.43,0.017624,54.17,0,54.17,55.6854779759,53.7215132538,55.43
20030610,COKE,56.26,0.014974,55.4,0,55.4,56.26,55.3948209629,56.26
20030611,COKE,57.89,0.028973,55.76,0,55.76,57.89,55.76,57.89
20030612,COKE,61.34,0.059596,57.9,0,57.9,61.34,56.7952266254,61.34
20030613,COKE,65.0,0.059667,60.0,0,60.0,66.6950399834,60.0,65.0
20030616,COKE,64.4,-0.009231,65.64,0,65.64,65.9833756401,62.6994918347,64.4
20030617,COKE,60.98,-0.053106,61.68,0,61.68,62.9566953994,58.480983238,60.98
20030618,COKE,60.58,-0.006559,61.8,0,61.8,61.9256569587,60.2375213115,60.58
20030619,COKE,60.44,-0.002311,60.54,0,60.54,61.4440662639,58.8735220556,60.44
20030620,COKE,61.3,0.014229,60.861,0,60.861,61.8571266409,60.861,61.3
20030623,COKE,59.33,-0.032137,60.8,0,60.8,61.1785738673,59.2868379676,59.33
20030624,COKE,59.71,0.006405,58.35,0,58.35,61.1716810615,57.5068168839,59.71
20030625,COKE,60.3,0.009881,60.49,0,60.49,60.49,58.7061376816,60.3
20030626,COKE,57.9,-0.039801,60.07,0,60.07,60.381323366,57.5744098759,57.9
20030627,COKE,55.5,-0.041451,57.64,0,57.64,57.7668480113,53.9639171248,55.5
20030630,COKE,54.6,-0.016216,54.32,0,54.32,56.4994877069,54.32,54.6
20030701,COKE,53.99,-0.011172,54.5,0,54.5,54.9925690379,53.7324223034,53.99
20030702,COKE,55.76,0.032784,53.9,0,53.9,56.5411986737,52.3728449616,55.76
20030703,COKE,56.0,0.004304,56.64,0,56.64,56.64,54.1876689221,56.0
20030707,COKE,54.27,-0.030893,55.96,0,55.96,56.3982792072,54.1101856903,54.27
20030708,COKE,52.62,-0.030404,55.93,0,55.93,55.93,51.7987907456,52.62
20030709,COKE,53.879,0.023926,52.92,0,52.92,53.879,52.6235742883,53.879
20030710,COKE,54.3,0.007814,54.17,0,54.17,54.3914366751,53.1402746218,54.3
20030711,COKE,54.74,0.008103,54.3,0,54.3,54.8982410667,54.3,54.74
20030714,COKE,55.0,0.00475,54.26,0,54.26,55.1451665594,54.26,55.0
20030715,COKE,55.52,0.009455,54.3,0,54.3,55.8602618972,54.3,55.52
20030716,COKE,54.48,-0.018732,55.52,0,55.52,55.52,54.4642586636,54.48
20030717,COKE,55.021,0.00993,55.57,0,55.57,55.57,54.45896699,55.021
20030718,COKE,55.94,0.016703,55.51,0,55.51,56.3813569603,55.51,55.94
20030721,COKE,56.61,0.011977,56.52,0,56.52,58.5986373998,55.9976389266,56.61
20030722,COKE,54.8,-0.031973,58.62,0,58.62,58.62,54.7143015888,54.8
20030723,COKE,54.0,-0.014599,55.5,0,55.5,56.91022388,53.3834443831,54.0
20030724,COKE,52.07,-0.035741,54.0,0,54.0,54.9854568378,52.0129480129,52.07
20030725,COKE,53.361,0.024794,52.479,0,52.479,53.9775339211,52.2146277349,53.361
20030728,COKE,52.28,-0.020258,54.75,0,54.75,54.8489253578,52.1481287072,52.28
20030729,COKE,53.85,0.030031,53.18,0,53.18,53.98621427,53.18,53.85
20030730,COKE,55.1,0.023213,53.85,0,53.85,55.1,52.5039122975,55.1
20030731,COKE,55.65,0.009982,55.26,0,55.26,55.65,54.5876868258,55.65
20030801,COKE,54.11,-0.027673,55.23,0,55.23,55.450106342,54.0568026603,54.11
20030804,COKE,52.68,-0.026428,54.0,0,54.0,54.794131959,52.6291621566,52.68
20030805,COKE,52.94,0.004935,52.58,0,52.58,53.1425987585,52.1432320758,52.94
20030806,COKE,51.38,-0.029467,52.4,0,52.4,52.4,51.1554472228,51.38
20030807,COKE,50.35,-0.020047,51.4,0,51.4,51.4,49.7540230667,50.35
20030808,COKE,50.54,0.003774,50.03,0,50.03,51.2482050477,50.0099960013,50.54
20030811,COKE,50.6,0.001187,50.05,0,50.05,51.2772616212,50.05,50.6
20030812,COKE,50.55,-0.000988,50.5,0,50.5,50.6496302924,50.4299514403,50.55
20030813,COKE,50.88,0.011474,51.3,0,51.3,51.3,50.4200410412,50.88
20030814,COKE,51.27,0.007665,51.3,0,51.3,51.3,50.8588783728,51.27
20030815,COKE,50.71,-0.010923,52.48,0,52.48,52.48,50.6685570246,50.71
20030818,COKE,51.27,0.011043,50.7,0,50.7,51.2817634796,50.7,51.27
20030819,COKE,54.0,0.053248,52.3,0,52.3,54.0,51.068908698,54.0
20030820,COKE,53.02,-0.018148,54.15,0,54.15,54.3486611328,52.9898884895,53.02
20030821,COKE,54.31,0.02433,52.9,0,52.9,54.31,52.8661072111,54.31
20030822,COKE,53.81,-0.009206,54.31,0,54.31,54.4797344887,53.137375613,53.81
20030825,COKE,52.39,-0.026389,53.95,0,53.95,53.9869685184,52.3678795066,52.39
20030826,COKE,52.55,0.003054,52.01,0,52.01,52.8714872669,51.0580564752,52.55
20030827,COKE,52.41,-0.002664,51.42,0,51.42,52.593379781,51.42,52.41
20030828,COKE,52.69,0.005342,53.0,0,53.0,53.0,52.2480609871,52.69
20030829,COKE,50.9,-0.033972,52.05,0,52.05,52.05,50.1860199212,50.9
20030902,COKE,49.8,-0.021611,51.03,0,51.03,51.03,49.7961321731,49.8
20030903,COKE,49.5,-0.006024,49.8,0,49.8,49.9787686162,49.2487662412,49.5
20030904,COKE,50.98,0.029899,49.51,0,49.51,50.98,49.405998313,50.98
20030905,COKE,51.36,0.007454,51.05,0,51.05,51.7433974098,50.8581226083,51.36
20030908,COKE,51.17,-0.003699,51.25,0,51.25,51.698660925,51.1663923786,51.17
20030909,COKE,50.84,-0.006449,51.65,0,51.65,51.65,50.8375947781,50.84
20030910,COKE,50.66,-0.003541,50.74,0,50.74,51.3979333065,50.2232044949,50.66
20030911,COKE,50.02,-0.012633,50.11,0,50.11,50.5450417188,50.0157434549,50.02
20030912,COKE,50.15,0.002599,50.76,0,50.76,50.76,49.9927477317,50.15
20030915,COKE,50.39,0.004786,50.8,0,50.8,50.8909710079,50.1325374084,50.39
20030916,COKE,50.48,0.001786,50.68,0,50.68,50.68,49.9978669568,50.48
20030917,COKE,50.42,-0.001189,50.02,0,50.02,50.6260582553,50.02,50.42
20030918,COKE,50.61,0.003768,50.86,0,50.86,50.86,50.3683445476,50.61
20030919,COKE,50.44,-0.003359,50.31,0,50.31,50.5297313222,50.3024994409,50.44
20030922,COKE,50.87,0.008525,50.52,0,50.52,51.0477038068,50.469975241,50.87
20030923,COKE,51.02,0.002949,51.0,0,51.0,51.3874094552,50.9799960774,51.02
20030924,COKE,51.031,0.000216,50.75,0,50.75,51.5971748678,50.4943525481,51.031
20030925,COKE,51.37,0.006643,51.58,0,51.58,51.58,51.0990316396,51.37
20030926,COKE,51.11,-0.005061,51.15,0,51.15,51.2798334917,51.0995320859,51.11
20030929,COKE,51.2,0.001761,51.57,0,51.57,51.57,51.1953763568,51.2
20030930,COKE,50.07,-0.02207,51.57,0,51.57,51.57,50.0551992982,50.07
20031001,COKE,50.89,0.016377,51.25,0,51.25,51.25,50.3038930125,50.89
20031002,COKE,51.49,0.01179,50.88,0,50.88,51.4979819345,50.88,51.49
20031003,COKE,51.04,-0.00874,51.25,0,51.25,51.5690051148,50.9961402553,51.04
20031006,COKE,50.29,-0.014694,50.97,0,50.97,51.5785320294,50.2610850389,50.29
20031007,COKE,51.46,0.023265,50.879,0,50.879,51.5568814311,50.4412930033,51.46
20031008,COKE,50.66,-0.015546,51.4,0,51.4,51.9676447409,50.6401499703,50.66
20031009,COKE,50.91,0.004935,52.0,0,52.0,52.0,50.8838983157,50.91
20031010,COKE,51.25,0.006678,50.82,0,50.82,51.8485601932,50.5292701405,51.25
20031013,COKE,51.98,0.014244,51.63,0,51.63,51.98,51.0273100511,51.98
20031014,COKE,51.35,-0.01212,51.8,0,51.8,51.8952819248,50.2289629255,51.35
20031015,COKE,50.821,-0.010302,51.5,0,51.5,51.5,50.7002662472,50.821
20031016,COKE,50.8,-0.000413,51.85,0,51.85,51.9898113328,50.5047893775,50.8
20031017,COKE,50.29,-0.010039,50.775,0,50.775,51.2822561646,50.2788842982,50.29
20031020,COKE,50.5,0.004176,50.5,0,50.5,50.5,49.8178099624,50.5
20031021,COKE,50.09,-0.008119,50.75,0,50.75,50.75,49.8933856833,50.09
20031022,COKE,49.93,-0.003194,50.8,0,50.8,50.9796818537,49.8351437806,49.93
20031023,COKE,49.79,-0.002804,49.77,0,49.77,50.4355303241,49.77,49.79
20031024,COKE,49.83,0.000803,50.08,0,50.08,50.08,49.7690365572,49.83
20031027,COKE,50.15,0.006422,50.24,0,50.24,50.24,49.7690002522,50.15
20031028,COKE,50.03,-0.002393,49.75,0,49.75,50.1989237398,49.7479133772,50.03
20031029,COKE,50.1,0.001399,49.87,0,49.87,50.1395945305,49.87,50.1
20031030,COKE,50.08,-0.000399,49.9,0,49.9,50.2487782547,49.9,50.08
20031031,COKE,50.5,0.008387,49.9,0,49.9,50.5,49.9,50.5
20031103,COKE,51.31,0.01604,50.83,0,50.83,51.31,50.3167351858,51.31
20031104,COKE,51.51,0.003898,50.76,0,50.76,51.9151192824,50.76,51.51
20031105,COKE,51.91,0.007766,52.0,0,52.0,52.0,51.0020550292,51.91
20031106,COKE,50.5,-0.027162,52.0,0,52.0,52.0359046606,50.2606330395,50.5
20031107,COKE,50.76,0.005148,50.5,0,50.5,52.1139331473,50.5,50.76
20031110,COKE,51.72,0.018913,51.85,0,51.85,51.85,50.7651540045,51.72
20031111,COKE,52.73,0.019528,51.0,0,51.0,52.73,50.7996068149,52.73
20031112,COKE,53.531,0.019932,52.9,0,52.9,53.6757098849,52.4922639257,53.531
20031113,COKE,53.15,-0.007117,54.0,0,54.0,54.0701887447,53.0197813337,53.15
20031114,COKE,52.95,-0.003763,53.151,0,53.151,54.2324964733,52.9166297848,52.95
20031117,COKE,52.51,-0.00831,53.99,0,53.99,54.0655408533,52.4593980342,52.51
20031118,COKE,54.13,0.030851,53.8,0,53.8,54.13,52.9399695338,54.13
20031119,COKE,54.67,0.009976,53.0,0,53.0,54.67,53.0,54.67
20031120,COKE,54.5,-0.00311,53.501,0,53.501,54.9935539964,53.5,54.5
20031121,COKE,54.37,-0.002385,55.0,0,55.0,55.0,53.8507006812,54.37
20031124,COKE,54.35,-0.000368,53.3,0,53.3,55.1438804123,53.3,54.35
20031125,COKE,52.47,-0.034591,55.2,0,55.2,55.2,52.3496273202,52.47
20031126,COKE,54.0,0.029159,52.26,0,52.26,54.0,51.9925859425,54.0
20031128,COKE,53.56,-0.008148,53.0,0,53.0,54.3973806465,53.0,53.56
20031201,COKE,53.46,-0.001867,54.4,0,54.4,54.4,53.2786122868,53.46
20031202,COKE,52.66,-0.014964,54.35,0,54.35,54.35,52.4053931868,52.66
20031203,COKE,52.25,-0.007786,52.8,0,52.8,52.879956464,52.2468649462,52.25
20031204,COKE,52.01,-0.004593,53.48,0,53.48,53.48,51.0710656155,52.01
20031205,COKE,52.1,0.00173,53.25,0,53.25,53.25,51.4679090548,52.1
20031208,COKE,52.5,0.007678,51.23,0,51.23,53.2136666449,51.23,52.5
20031209,COKE,53.38,0.016762,53.3,0,53.3,53.4477645319,52.1937021287,53.38
20031210,COKE,53.88,0.009367,53.8,0,53.8,53.8894273094,53.6999715367,53.88
20031211,COKE,54.75,0.016147,54.16,0,54.16,54.7834874907,53.5070507964,54.75
20031212,COKE,54.9,0.00274,54.14,0,54.14,54.9953635757,53.2354361403,54.9
20031215,COKE,53.1,-0.032787,55.75,0,55.75,55.8289595577,52.8425798859,53.1
20031216,COKE,52.05,-0.019774,53.14,0,53.14,53.2199398421,51.9967123314,52.05
20031217,COKE,52.93,0.016907,52.05,0,52.05,52.93,51.5476985986,52.93
20031218,COKE,52.25,-0.012847,51.82,0,51.82,53.1546649209,51.82,52.25
20031219,COKE,51.77,-0.009187,52.01,0,52.01,52.2786930659,51.3817275911,51.77
20031222,COKE,52.06,0.005602,52.44,0,52.44,52.44,51.7179717266,52.06
20031223,COKE,51.99,-0.001345,51.61,0,51.61,52.3555376426,51.549965096,51.99
20031224,COKE,52.29,0.00577,51.31,0,51.31,52.423521382,51.31,52.29
20031226,COKE,52.72,0.008223,52.74,0,52.74,52.9993612187,51.9960238382,52.72
20031229,COKE,53.15,0.008156,52.75,0,52.75,53.4849796982,52.7420611189,53.15
20031230,COKE,53.3,0.002822,53.44,0,53.44,53.5124623749,53.0942178389,53.3
20031231,COKE,52.86,-0.008255,53.5,0,53.5,53.6398171414,52.5113547735,52.86
20040102,COKE,52.91,0.000946,53.5,0,53.5,53.5,52.5210987869,52.91
20040105,COKE,53.16,0.004725,53.45,0,53.45,53.45,52.7552466879,53.16
20040106,COKE,53.51,0.006584,53.48,0,53.48,53.7593404761,52.900671996,53.51
20040107,COKE,55.26,0.032704,54.0,0,54.0,55.26,53.0174844859,55.26
20040108,COKE,53.75,-0.027325,55.3,0,55.3,55.3,53.5343322408,53.75
20040109,COKE,53.28,-0.008744,53.61,0,53.61,54.9699789855,53.1975112639,53.28
20040112,COKE,54.77,0.027965,55.44,0,55.44,55.44,53.3875539506,54.77
20040113,COKE,54.3,-0.008581,54.32,0,54.32,54.9957789317,53.6745660139,54.3
20040114,COKE,54.78,0.00884,55.3,0,55.3,55.3,54.4567794784,54.78
20040115,COKE,54.74,-0.00073,55.0,0,55.0,55.0299918212,54.2981184714,54.74
20040116,COKE,55.1,0.006576,54.99,0,54.99,55.1153839608,54.7018627532,55.1
20040120,COKE,53.8,-0.023593,54.71,0,54.71,54.9994200772,53.6375914971,53.8
20040121,COKE,53.08,-0.013383,53.16,0,53.16,54.0735206193,52.9749949077,53.08
20040122,COKE,53.32,0.004521,54.5,0,54.5,54.5,52.9637092106,53.32
20040123,COKE,52.94,-0.007127,53.88,0,53.88,53.88,52.8926380753,52.94
20040126,COKE,52.989,0.000926,53.74,0,53.74,53.74,52.6093464111,52.989
20040127,COKE,52.28,-0.01338,53.01,0,53.01,53.1281343296,52.2438177377,52.28
20040128,COKE,51.67,-0.011668,52.501,0,52.501,52.7387367699,51.6377892047,51.67
20040129,COKE,51.5,-0.00329,51.51,0,51.51,51.7393173639,51.0911405875,51.5
20040130,COKE,50.76,-0.014369,51.5,0,51.5,51.8980948569,50.7500814252,50.76
20040202,COKE,51.75,0.019504,50.8715,0,50.8715,51.75,50.8558507057,51.75
20040203,COKE,51.37,-0.007343,51.47,0,51.47,51.6764408506,51.027833542,51.37
20040204,COKE,51.03,-0.006619,51.1962,0,51.1962,51.4212164496,50.6473378044,51.03
20040205,COKE,50.48,-0.010778,51.5,0,51.5,51.5,50.1152616351,50.48
20040206,COKE,50.59,0.002179,50.65,0,50.65,50.65,50.084159567,50.59
20040209,COKE,50.4,-0.003756,50.64,0,50.64,50.64,50.096219305,50.4
20040210,COKE,50.27,-0.002579,50.1,0,50.1,50.6480239099,50.1,50.27
20040211,COKE,50.26,0.004774,50.25,0,50.25,50.6239523945,50.0094250342,50.26
20040212,COKE,51.25,0.019698,50.65,0,50.65,51.9931880598,50.3394641511,51.25
20040213,COKE,52.46,0.02361,51.25,0,51.25,52.46,51.2481853551,52.46
20040217,COKE,51.931,-0.010084,52.5,0,52.5,52.5,51.8087758296,51.931
20040218,COKE,51.85,-0.00156,52.0,0,52.0,52.0,51.6980537184,51.85
20040219,COKE,51.5,-0.00675,52.1,0,52.1,52.1299913661,51.4246880998,51.5
20040220,COKE,51.44,-0.001165,52.0,0,52.0,52.0,50.997143549,51.44
20040223,COKE,52.0,0.010886,51.245,0,51.245,52.0338960419,51.2196535821,52.0
20040224,COKE,52.279,0.005365,51.26,0,51.26,52.279,51.26,52.279
20040225,COKE,52.0,-0.005337,52.1,0,52.1,52.1,51.9857222046,52.0
20040226,COKE,51.84,-0.003077,51.825,0,51.825,52.3009163876,51.4375733178,51.84
20040227,COKE,52.0,0.003086,51.65,0,51.65,52.0,51.6103819674,52.0
20040301,COKE,52.0,0.0,51.86,0,51.86,52.2199677559,51.5064481408,52.0
20040302,COKE,52.26,0.005,51.835,0,51.835,52.4514814518,51.7107819598,52.26
20040303,COKE,51.92,-0.006506,51.8,0,51.8,52.1553660836,51.5595021265,51.92
20040304,COKE,52.45,0.010208,52.24,0,52.24,52.4936481565,51.7981365429,52.45
20040305,COKE,52.5,0.000953,52.155,0,52.155,52.5033895543,52.0034376325,52.5
20040308,COKE,52.0,-0.009524,52.5,0,52.5,52.5,51.9085265681,52.0
20040309,COKE,52.45,0.008654,52.08,0,52.08,52.4988493426,52.0479993731,52.45
20040310,COKE,51.9,-0.010486,52.115,0,52.115,52.4340819682,51.8354175107,51.9
20040311,COKE,51.5,-0.007707,51.9,0,51.9,51.9499759307,51.4972644006,51.5
20040312,COKE,51.4,-0.001942,52.45,0,52.45,52.45,51.2384286204,51.4
20040315,COKE,51.4,0.0,51.525,0,51.525,51.6926596301,51.2744394943,51.4
20040316,COKE,52.0,0.011673,51.71,0,51.71,52.0,51.2431902938,52.0
20040317,COKE,52.06,0.001154,52.14,0,52.14,52.3098573183,51.6670375341,52.06
20040318,COKE,52.48,0.008068,52.2,0,52.2,52.4922672218,52.0057191767,52.48
20040319,COKE,51.85,-0.012005,52.5,0,52.5,52.5,51.7984777663,51.85
20040322,COKE,51.03,-0.015815,52.35,0,52.35,52.35,51.0150177206,51.03
20040323,COKE,51.58,0.010778,51.79,0,51.79,51.79,51.0415485602,51.58
20040324,COKE,51.39,-0.003684,51.6,0,51.6,51.6,51.0470478016,51.39
20040325,COKE,51.21,-0.003503,51.061,0,51.061,51.397989146,51.0568729942,51.21
20040326,COKE,51.3,0.001757,51.05,0,51.05,51.3988056518,51.05,51.3
20040329,COKE,51.1,-0.003899,51.05,0,51.05,51.3691710228,51.0444111159,51.1
20040330,COKE,51.17,0.00137,51.4,0,51.4,51.4,51.1692236391,51.17
20040331,COKE,51.05,-0.002345,51.4,0,51.4,51.4,51.0464045477,51.05
20040401,COKE,51.39,0.00666,51.37,0,51.37,51.3999269691,51.3199056644,51.39
20040402,COKE,51.49,0.001946,51.4,0,51.4,51.49,51.1494797922,51.49
20040405,COKE,52.65,0.022529,51.5,0,51.5,52.7150670996,51.5,52.65
20040406,COKE,53.15,0.009497,52.62,0,52.62,53.15,52.4396914284,53.15
