symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
GOOG,20040917,20041122,25,31,58.836,58.566,82.678,84.088,long,1,917,23403.724,43.578
GOOG,20040928,20041122,26,31,63.528,63.363,82.678,84.088,long,1,809,16766.216,32.708
GOOG,20040929,20041122,26,31,65.642,65.211,82.678,84.088,long,1,736,13893.291,28.947
GOOG,20041004,20041122,28,31,67.635,67.435,82.678,84.088,long,1,718,11957.075,24.696
GOOG,20041005,20041122,29,31,69.292,68.942,82.678,84.088,long,1,687,10405.282,21.969
GOOG,20041007,20041122,30,31,69.533,69.473,82.678,84.088,long,1,705,10303.68,21.037
GOOG,20041013,20041122,30,31,70.559,70.619,82.678,84.088,long,1,685,9225.834,19.072
GOOG,20041015,20041122,28,31,72.167,71.711,82.678,84.088,long,1,682,8440.895,17.259
GOOG,20041018,20041122,29,31,74.696,75.367,82.678,84.088,long,1,624,5441.912,11.571
GOOG,20041022,20041122,30,31,86.349,88.277,82.678,84.088,long,1,377,-1579.252,-4.745
GOOG,20041025,20041122,31,31,93.845,93.369,82.678,84.088,long,1,309,-2867.951,-9.941
GOOG,20041028,20041122,29,31,96.8,99.334,82.678,84.088,long,1,286,-4360.395,-15.348
GOOG,20041227,20050124,33,33,96.104,96.204,90.5,91.241,long,1,394,-1955.301,-5.159
GOOG,20041230,20050124,33,33,98.953,99.77,90.5,91.241,long,1,402,-3428.344,-8.548
GOOG,20050103,20050124,35,33,101.512,100.821,90.5,91.241,long,1,366,-3506.225,-9.502
GOOG,20050118,20050124,35,33,102.108,102.479,90.5,91.241,long,1,370,-4157.845,-10.966
GOOG,20050202,20050309,35,34,103.14,103.09,90.816,90.645,long,1,289,-3596.401,-12.071
GOOG,20050420,20050729,35,35,99.204,100.366,144.103,144.284,long,1,450,19763.133,43.758
GOOG,20050421,20050729,35,35,102.269,111.423,144.103,144.284,long,1,424,13933.036,29.492
GOOG,20050422,20050729,34,35,108.073,109.019,144.103,144.284,long,1,348,12272.102,32.347
GOOG,20050425,20050729,34,35,111.939,110.281,144.103,144.284,long,1,324,11016.876,30.833
GOOG,20050503,20050729,33,35,113.271,113.791,144.103,144.284,long,1,340,10367.369,26.797
GOOG,20050504,20050729,34,35,114.427,114.487,144.103,144.284,long,1,340,10130.703,26.026
GOOG,20050511,20050729,31,35,115.825,115.534,144.103,144.284,long,1,374,10752.334,24.884
GOOG,20050517,20050729,33,35,116.746,116.986,144.103,144.284,long,1,393,10727.843,23.334
GOOG,20050518,20050729,34,35,119.766,120.357,144.103,144.284,long,1,370,8853.022,19.88
GOOG,20050520,20050729,35,35,120.993,121.799,144.103,144.284,long,1,381,8566.728,18.461
GOOG,20050523,20050729,34,35,127.923,128.624,144.103,144.284,long,1,313,4901.351,12.174
GOOG,20050527,20050729,35,35,133.206,134.924,144.103,144.284,long,1,270,2527.068,6.937
GOOG,20050531,20050729,35,35,138.85,141.745,144.103,144.284,long,1,245,622.04,1.791
GOOG,20050601,20050729,35,35,143.838,144.649,144.103,144.284,long,1,218,-79.695,-0.253
GOOG,20050627,20050729,34,35,152.286,153.518,144.103,144.284,long,1,175,-1616.005,-6.015
