symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
F,20030407,20030520,21,17,8.05,8.05,9.62,9.55,long,1,21739,32608.5,18.634
F,20030414,20030520,22,17,8.49,7.88,9.62,9.55,long,1,20251,33819.17,21.193
F,20030416,20030520,21,17,9.23,9.23,9.62,9.55,long,1,18302,5856.64,3.467
F,20030421,20030520,20,17,9.92,9.52,9.62,9.55,long,1,16731,501.93,0.315
F,20030422,20030520,21,17,10.32,10.42,9.62,9.55,long,1,15801,-13746.87,-8.349
F,20030423,20030520,20,17,10.86,10.72,9.62,9.55,long,1,14752,-17259.84,-10.914
F,20030528,20030627,16,16,10.25,10.2,11.03,11.03,long,1,17111,14202.13,8.137
F,20030602,20030627,15,16,11.07,10.92,11.03,11.03,long,1,15566,1712.26,1.007
F,20030611,20030627,15,16,11.33,11.35,11.03,11.03,long,1,14943,-4781.76,-2.819
F,20030617,20030627,18,16,11.68,11.52,11.03,11.03,long,1,14241,-6978.09,-4.253
F,20030715,20030717,16,15,11.64,11.36,10.83,10.9,long,1,15066,-6930.36,-4.049
F,20030820,20030910,16,15,11.22,11.21,11.38,11.21,long,1,15612,0.0,0.0
F,20030821,20030910,16,15,11.41,11.41,11.38,11.21,long,1,15084,-3016.8,-1.753
F,20030827,20030910,16,15,11.64,11.41,11.38,11.21,long,1,14527,-2905.4,-1.753
F,20030902,20030910,15,15,12.31,12.45,11.38,11.21,long,1,13496,-16735.04,-9.96
F,20031013,20040123,16,20,11.97,11.92,15.83,15.83,long,1,14599,57082.09,32.802
F,20031015,20040123,17,20,12.14,12.25,15.83,15.83,long,1,14142,50628.36,29.224
F,20031016,20040123,17,20,12.34,12.34,15.83,15.83,long,1,13670,47708.3,28.282
F,20031029,20040123,15,20,12.43,12.49,15.83,15.83,long,1,13333,44532.22,26.741
F,20031112,20040123,16,20,13.06,12.9,15.83,15.83,long,1,12468,36531.24,22.713
F,20031113,20040123,15,20,13.14,13.09,15.83,15.83,long,1,12175,33359.5,20.932
F,20031209,20040123,22,20,13.51,13.51,15.83,15.83,long,1,11634,26990.88,17.172
F,20031211,20040123,20,20,13.74,13.75,15.83,15.83,long,1,11239,23377.12,15.127
F,20031215,20040123,22,20,14.28,14.29,15.83,15.83,long,1,10625,16362.5,10.777
F,20031216,20040123,23,20,14.35,14.3,15.83,15.83,long,1,10388,15893.64,10.699
F,20031217,20040123,24,20,14.67,14.67,15.83,15.83,long,1,9984,11581.44,7.907
F,20031218,20040123,23,20,14.92,14.98,15.83,15.83,long,1,9645,8198.25,5.674
F,20031219,20040123,22,20,15.24,15.32,15.83,15.83,long,1,9277,4731.27,3.329
F,20031222,20040123,22,20,16.79,16.52,15.83,15.83,long,1,8273,-5708.37,-4.177
F,20040421,20040702,35,35,14.94,14.94,14.95,14.8,long,1,12129,-1698.06,-0.937
F,20040422,20040702,35,35,15.77,15.8,14.95,14.8,long,1,11289,-11289.0,-6.329
F,20040622,20040702,34,35,16.0,16.0,14.95,14.8,long,1,10932,-13118.4,-7.5
F,20040623,20040702,35,35,16.36,16.36,14.95,14.8,long,1,10505,-16387.8,-9.535
F,20041115,20050113,35,35,14.35,14.28,14.08,14.04,long,1,12576,-3018.24,-1.681
F,20041220,20050113,35,35,14.66,14.62,14.08,14.04,long,1,12095,-7015.1,-3.967
F,20041222,20050113,34,35,14.83,14.83,14.08,14.04,long,1,11747,-9280.13,-5.327
F,20050615,20050805,35,35,11.16,11.31,10.36,10.36,long,1,16138,-15331.1,-8.4
F,20050616,20050805,35,35,11.37,11.37,10.36,10.36,long,1,15563,-15718.63,-8.883
F,20060111,20060228,34,35,8.93,8.86,7.97,8.0,long,1,20113,-17297.18,-9.707
F,20060802,20060915,15,15,6.96,6.77,8.02,7.97,long,1,25759,30910.8,17.725
F,20060804,20060915,15,15,7.13,7.12,8.02,7.97,long,1,24704,20998.4,11.938
F,20060807,20060915,15,15,7.17,7.21,8.02,7.97,long,1,24137,18344.12,10.541
F,20060808,20060915,15,15,7.37,7.49,8.02,7.97,long,1,23071,11074.08,6.409
F,20060814,20060915,15,15,7.83,7.94,8.02,7.97,long,1,21335,640.05,0.378
F,20060815,20060915,15,15,7.92,7.95,8.02,7.97,long,1,20724,414.48,0.252
F,20060816,20060915,15,15,8.26,8.26,8.02,7.97,long,1,19523,-5661.67,-3.511
F,20060906,20060915,15,15,8.55,8.56,8.02,7.97,long,1,18531,-10933.29,-6.893
F,20060908,20060915,15,15,8.77,8.78,8.02,7.97,long,1,17750,-14377.5,-9.226
F,20060912,20060915,15,15,9.06,9.21,8.02,7.97,long,1,16881,-20932.44,-13.464
F,20060913,20060915,15,15,9.19,8.97,8.02,7.97,long,1,16351,-16351.0,-11.148
F,20061106,20061127,16,23,8.66,8.73,8.16,8.15,long,1,20732,-12024.56,-6.644
F,20061107,20061127,17,23,8.73,8.73,8.16,8.15,long,1,20206,-11719.48,-6.644
F,20061113,20061127,18,23,8.87,8.9,8.16,8.15,long,1,19539,-14654.25,-8.427
F,20061115,20061127,16,23,9.0,9.05,8.16,8.15,long,1,18920,-17028.0,-9.945
F,20061116,20061127,17,23,9.03,8.99,8.16,8.15,long,1,18527,-15562.68,-9.344
F,20070112,20070222,23,17,7.89,7.89,8.35,8.35,long,1,22603,10397.38,5.83
F,20070116,20070222,23,17,7.94,7.97,8.35,8.35,long,1,22068,8385.84,4.768
F,20070117,20070222,23,17,8.04,8.06,8.35,8.35,long,1,21412,6209.48,3.598
F,20070118,20070222,23,17,8.18,8.24,8.35,8.35,long,1,20677,2274.47,1.335
F,20070119,20070222,22,17,8.3,8.33,8.35,8.35,long,1,20021,400.42,0.24
F,20070122,20070222,21,17,8.41,8.39,8.35,8.35,long,1,19414,-776.56,-0.477
F,20070209,20070222,20,17,8.73,8.72,8.35,8.35,long,1,18375,-6798.75,-4.243
F,20070514,20070604,24,21,8.71,8.72,8.27,8.28,long,1,20520,-9028.8,-5.046
F,20070622,20070717,22,23,9.13,9.24,8.73,8.68,long,1,19559,-10953.04,-6.061
F,20070628,20070717,23,23,9.49,9.6,8.73,8.68,long,1,18488,-17008.96,-9.583
F,20070926,20071107,32,26,8.88,8.9,8.24,8.55,long,1,20063,-7022.05,-3.933
F,20071012,20071107,30,26,9.2,9.2,8.24,8.55,long,1,19026,-12366.9,-7.065
F,20080407,20080521,35,35,6.73,6.69,7.8,7.49,long,1,26423,21138.4,11.958
F,20080408,20080521,35,35,6.91,6.94,7.8,7.49,long,1,25285,13906.75,7.925
F,20080416,20080521,35,35,7.19,7.14,7.8,7.49,long,1,23875,8356.25,4.902
F,20080417,20080521,35,35,7.26,7.32,7.8,7.49,long,1,23231,3949.27,2.322
F,20080418,20080521,34,35,7.45,7.5,7.8,7.49,long,1,22242,-222.42,-0.133
F,20080421,20080521,34,35,7.73,7.7,7.8,7.49,long,1,21061,-4422.81,-2.727
F,20080424,20080521,34,35,8.4,8.2,7.8,7.49,long,1,19042,-13519.82,-8.659
F,20080918,20080929,25,25,5.28,5.66,4.17,4.55,long,1,33765,-37479.15,-19.611
F,20081128,20081224,28,27,2.69,3.0,2.11,2.23,long,1,66115,-50908.55,-25.667
F,20081208,20081224,23,27,3.38,3.28,2.11,2.23,long,1,51697,-54281.85,-32.012
F,20090313,20090901,33,34,2.19,2.28,7.24,7.18,long,1,80492,394410.8,214.912
F,20090318,20090901,32,34,2.47,2.77,7.24,7.18,long,1,70119,309224.79,159.206
F,20090323,20090901,34,34,2.9,2.83,7.24,7.18,long,1,58676,255240.6,153.71
F,20090403,20090901,35,34,3.25,3.27,7.24,7.18,long,1,51441,201134.31,119.572
F,20090406,20090901,35,34,3.77,3.7,7.24,7.18,long,1,43570,151623.6,94.054
F,20090408,20090901,35,34,3.95,4.22,7.24,7.18,long,1,40856,120933.76,70.142
F,20090409,20090901,35,34,4.24,4.25,7.24,7.18,long,1,37396,109570.28,68.941
F,20090423,20090901,35,34,4.49,5.33,7.24,7.18,long,1,34696,64187.6,34.709
F,20090424,20090901,35,34,5.0,5.07,7.24,7.18,long,1,30611,64589.21,41.617
F,20090429,20090901,35,34,5.45,5.58,7.24,7.18,long,1,27592,44147.2,28.674
F,20090430,20090901,35,34,5.98,5.99,7.24,7.18,long,1,24707,29401.33,19.866
F,20090506,20090901,35,34,6.26,6.51,7.24,7.18,long,1,23189,15536.63,10.292
