symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
F,20030407,20030520,20,22,8.05,8.05,9.62,9.55,long,1,21739,32608.5,18.634
F,20030414,20030520,22,22,8.49,7.88,9.62,9.55,long,1,20251,33819.17,21.193
F,20030416,20030520,22,22,9.23,9.23,9.62,9.55,long,1,18302,5856.64,3.467
F,20030421,20030520,23,22,9.92,9.52,9.62,9.55,long,1,16731,501.93,0.315
F,20030422,20030520,23,22,10.32,10.42,9.62,9.55,long,1,15801,-13746.87,-8.349
F,20030423,20030520,24,22,10.86,10.72,9.62,9.55,long,1,14752,-17259.84,-10.914
F,20030602,20030721,21,26,11.07,10.92,10.55,10.8,long,1,15843,-1901.16,-1.099
F,20030611,20030721,22,26,11.33,11.35,10.55,10.8,long,1,15209,-8364.95,-4.846
F,20030617,20030721,20,26,11.68,11.52,10.55,10.8,long,1,14495,-10436.4,-6.25
F,20030821,20030925,25,20,11.41,11.41,11.15,11.09,long,1,15333,-4906.56,-2.805
F,20030827,20030925,24,20,11.64,11.41,11.15,11.09,long,1,14767,-4725.44,-2.805
F,20030902,20030925,23,20,12.31,12.45,11.15,11.09,long,1,13718,-18656.48,-10.924
F,20031013,20040123,22,19,11.97,11.92,15.83,15.83,long,1,14572,56976.52,32.802
F,20031015,20040123,21,19,12.14,12.25,15.83,15.83,long,1,14116,50535.28,29.224
F,20031016,20040123,20,19,12.34,12.34,15.83,15.83,long,1,13644,47617.56,28.282
F,20031029,20040123,21,19,12.43,12.49,15.83,15.83,long,1,13309,44452.06,26.741
F,20031112,20040123,21,19,13.06,12.9,15.83,15.83,long,1,12445,36463.85,22.713
F,20031113,20040123,21,19,13.14,13.09,15.83,15.83,long,1,12153,33299.22,20.932
F,20031209,20040123,23,19,13.51,13.51,15.83,15.83,long,1,11613,26942.16,17.172
F,20031211,20040123,22,19,13.74,13.75,15.83,15.83,long,1,11219,23335.52,15.127
F,20031215,20040123,21,19,14.28,14.29,15.83,15.83,long,1,10606,16333.24,10.777
F,20031216,20040123,20,19,14.35,14.3,15.83,15.83,long,1,10369,15864.57,10.699
F,20031217,20040123,20,19,14.67,14.67,15.83,15.83,long,1,9965,11559.4,7.907
F,20031218,20040123,20,19,14.92,14.98,15.83,15.83,long,1,9627,8182.95,5.674
F,20031219,20040123,21,19,15.24,15.32,15.83,15.83,long,1,9260,4722.6,3.329
F,20031222,20040123,21,19,16.79,16.52,15.83,15.83,long,1,8258,-5698.02,-4.177
F,20040421,20040510,35,27,14.94,14.94,14.01,14.01,long,1,12106,-11258.58,-6.225
F,20040422,20040510,35,27,15.77,15.8,14.01,14.01,long,1,11268,-20169.72,-11.329
F,20040616,20040701,29,28,15.63,15.75,15.02,15.03,long,1,11537,-8306.64,-4.571
F,20040618,20040701,30,28,15.89,15.95,15.02,15.03,long,1,11150,-10258.0,-5.768
F,20040622,20040701,29,28,16.0,16.0,15.02,15.03,long,1,10879,-10552.63,-6.063
F,20040623,20040701,29,28,16.36,16.36,15.02,15.03,long,1,10454,-13903.82,-8.13
F,20040907,20040915,20,19,14.56,14.5,13.81,13.85,long,1,12336,-8018.4,-4.483
F,20041115,20050113,30,35,14.35,14.28,14.08,14.04,long,1,12506,-3001.44,-1.681
F,20041220,20050113,35,35,14.66,14.62,14.08,14.04,long,1,12027,-6975.66,-3.967
F,20041222,20050113,35,35,14.83,14.83,14.08,14.04,long,1,11681,-9227.99,-5.327
F,20050615,20050805,30,23,11.16,11.31,10.36,10.36,long,1,16048,-15245.6,-8.4
F,20050616,20050805,29,23,11.37,11.37,10.36,10.36,long,1,15476,-15630.76,-8.883
F,20060111,20060228,32,35,8.93,8.86,7.97,8.0,long,1,20000,-17200.0,-9.707
F,20060804,20061023,34,28,7.13,7.12,7.9,8.02,long,1,25003,22502.7,12.64
F,20060807,20061023,33,28,7.17,7.21,7.9,8.02,long,1,24429,19787.49,11.234
F,20060808,20061023,32,28,7.37,7.49,7.9,8.02,long,1,23350,12375.5,7.076
F,20060814,20061023,28,28,7.83,7.94,7.9,8.02,long,1,21594,1727.52,1.008
F,20060815,20061023,28,28,7.92,7.95,7.9,8.02,long,1,20975,1468.25,0.881
F,20060816,20061023,28,28,8.26,8.26,7.9,8.02,long,1,19759,-4742.16,-2.906
F,20060906,20061023,28,28,8.55,8.56,7.9,8.02,long,1,18755,-10127.7,-6.308
F,20060908,20061023,28,28,8.77,8.78,7.9,8.02,long,1,17965,-13653.4,-8.656
F,20060912,20061023,28,28,9.06,9.21,7.9,8.02,long,1,17085,-20331.15,-12.921
F,20060913,20061023,28,28,9.19,8.97,7.9,8.02,long,1,16549,-15721.55,-10.591
F,20061106,20061127,20,19,8.66,8.73,8.16,8.15,long,1,20584,-11938.72,-6.644
F,20061107,20061127,19,19,8.73,8.73,8.16,8.15,long,1,20062,-11635.96,-6.644
F,20061113,20061127,18,19,8.87,8.9,8.16,8.15,long,1,19400,-14550.0,-8.427
F,20061115,20061127,18,19,9.0,9.05,8.16,8.15,long,1,18785,-16906.5,-9.945
F,20061116,20061127,18,19,9.03,8.99,8.16,8.15,long,1,18395,-15451.8,-9.344
F,20070109,20070222,18,18,7.79,7.79,8.35,8.35,long,1,22730,12728.8,7.189
F,20070112,20070222,21,18,7.89,7.89,8.35,8.35,long,1,22049,10142.54,5.83
F,20070116,20070222,22,18,7.94,7.97,8.35,8.35,long,1,21527,8180.26,4.768
F,20070117,20070222,23,18,8.04,8.06,8.35,8.35,long,1,20887,6057.23,3.598
F,20070118,20070222,24,18,8.18,8.24,8.35,8.35,long,1,20170,2218.7,1.335
F,20070119,20070222,23,18,8.3,8.33,8.35,8.35,long,1,19531,390.62,0.24
F,20070122,20070222,23,18,8.41,8.39,8.35,8.35,long,1,18938,-757.52,-0.477
F,20070209,20070222,18,18,8.73,8.72,8.35,8.35,long,1,17924,-6631.88,-4.243
F,20070426,20070604,22,23,8.2,8.2,8.27,8.28,long,1,21667,1733.36,0.976
F,20070514,20070604,21,23,8.71,8.72,8.27,8.28,long,1,20041,-8818.04,-5.046
F,20070615,20070717,20,20,8.92,8.92,8.73,8.68,long,1,19905,-4777.2,-2.691
F,20070622,20070717,22,20,9.13,9.24,8.73,8.68,long,1,19106,-10699.36,-6.061
F,20070628,20070717,22,20,9.49,9.6,8.73,8.68,long,1,18060,-16615.2,-9.583
F,20070914,20071107,18,24,8.03,8.09,8.24,8.55,long,1,22050,10143.0,5.686
F,20070917,20071107,17,24,8.28,8.36,8.24,8.55,long,1,21010,3991.9,2.273
F,20070918,20071107,16,24,8.42,8.45,8.24,8.55,long,1,20299,2029.9,1.183
F,20070926,20071107,17,24,8.88,8.9,8.24,8.55,long,1,18911,-6618.85,-3.933
F,20071012,20071107,22,24,9.2,9.2,8.24,8.55,long,1,17933,-11656.45,-7.065
F,20080403,20080521,22,30,6.46,6.43,7.8,7.49,long,1,27414,29058.84,16.485
F,20080404,20080521,21,30,6.49,6.75,7.8,7.49,long,1,26810,19839.4,10.963
F,20080407,20080521,21,30,6.73,6.69,7.8,7.49,long,1,25401,20320.8,11.958
F,20080408,20080521,21,30,6.91,6.94,7.8,7.49,long,1,24306,13368.3,7.925
F,20080416,20080521,26,30,7.19,7.14,7.8,7.49,long,1,22951,8032.85,4.902
F,20080417,20080521,27,30,7.26,7.32,7.8,7.49,long,1,22332,3796.44,2.322
F,20080418,20080521,28,30,7.45,7.5,7.8,7.49,long,1,21382,-213.82,-0.133
F,20080421,20080521,29,30,7.73,7.7,7.8,7.49,long,1,20246,-4251.66,-2.727
F,20080424,20080521,30,30,8.4,8.2,7.8,7.49,long,1,18305,-12996.55,-8.659
F,20081208,20081224,35,32,3.38,3.28,2.11,2.23,long,1,52808,-55448.4,-32.012
