symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
F,20030407,20030630,21,21,8.05,8.05,10.99,10.9,long,1,21739,61956.15,35.404
F,20030414,20030630,22,21,8.49,7.88,10.99,10.9,long,1,20251,61158.02,38.325
F,20030416,20030630,22,21,9.23,9.23,10.99,10.9,long,1,18302,30564.34,18.093
F,20030421,20030630,23,21,9.92,9.52,10.99,10.9,long,1,16731,23088.78,14.496
F,20030422,20030630,23,21,10.32,10.42,10.99,10.9,long,1,15801,7584.48,4.607
F,20030423,20030630,24,21,10.86,10.72,10.99,10.9,long,1,14752,2655.36,1.679
F,20030602,20030630,24,21,11.07,10.92,10.99,10.9,long,1,14219,-284.38,-0.183
F,20030611,20030630,24,21,11.33,11.35,10.99,10.9,long,1,13650,-6142.5,-3.965
F,20030617,20030630,25,21,11.68,11.52,10.99,10.9,long,1,13009,-8065.58,-5.382
F,20030820,20030925,21,26,11.22,11.21,11.15,11.09,long,1,15829,-1899.48,-1.07
F,20030821,20030925,21,26,11.41,11.41,11.15,11.09,long,1,15293,-4893.76,-2.805
F,20030827,20030925,21,26,11.64,11.41,11.15,11.09,long,1,14729,-4713.28,-2.805
F,20030902,20030925,22,26,12.31,12.45,11.15,11.09,long,1,13683,-18608.88,-10.924
F,20031013,20040123,24,18,11.97,11.92,15.83,15.83,long,1,14791,57832.81,32.802
F,20031015,20040123,25,18,12.14,12.25,15.83,15.83,long,1,14329,51297.82,29.224
F,20031016,20040123,24,18,12.34,12.34,15.83,15.83,long,1,13850,48336.5,28.282
F,20031029,20040123,20,18,12.43,12.49,15.83,15.83,long,1,13509,45120.06,26.741
F,20031112,20040123,19,18,13.06,12.9,15.83,15.83,long,1,12632,37011.76,22.713
F,20031113,20040123,18,18,13.14,13.09,15.83,15.83,long,1,12335,33797.9,20.932
F,20031209,20040123,18,18,13.51,13.51,15.83,15.83,long,1,11788,27348.16,17.172
F,20031211,20040123,18,18,13.74,13.75,15.83,15.83,long,1,11387,23684.96,15.127
F,20031215,20040123,17,18,14.28,14.29,15.83,15.83,long,1,10765,16578.1,10.777
F,20031216,20040123,18,18,14.35,14.3,15.83,15.83,long,1,10525,16103.25,10.699
F,20031217,20040123,17,18,14.67,14.67,15.83,15.83,long,1,10115,11733.4,7.907
F,20031218,20040123,17,18,14.92,14.98,15.83,15.83,long,1,9772,8306.2,5.674
F,20031219,20040123,17,18,15.24,15.32,15.83,15.83,long,1,9399,4793.49,3.329
F,20031222,20040123,17,18,16.79,16.52,15.83,15.83,long,1,8382,-5783.58,-4.177
F,20040421,20040702,24,35,14.94,14.94,14.95,14.8,long,1,12288,-1720.32,-0.937
F,20040422,20040702,25,35,15.77,15.8,14.95,14.8,long,1,11438,-11438.0,-6.329
F,20040622,20040702,35,35,16.0,16.0,14.95,14.8,long,1,11076,-13291.2,-7.5
F,20040623,20040702,35,35,16.36,16.36,14.95,14.8,long,1,10643,-16603.08,-9.535
F,20041115,20050113,32,32,14.35,14.28,14.08,14.04,long,1,12742,-3058.08,-1.681
F,20041220,20050113,34,32,14.66,14.62,14.08,14.04,long,1,12254,-7107.32,-3.967
F,20041222,20050113,33,32,14.83,14.83,14.08,14.04,long,1,11901,-9401.79,-5.327
F,20050615,20050805,35,34,11.16,11.31,10.36,10.36,long,1,16351,-15533.45,-8.4
F,20050616,20050805,35,34,11.37,11.37,10.36,10.36,long,1,15768,-15925.68,-8.883
F,20060111,20060228,29,26,8.93,8.86,7.97,8.0,long,1,20377,-17524.22,-9.707
F,20060329,20060403,15,15,8.26,8.28,7.77,7.77,long,1,21990,-11214.9,-6.159
F,20060804,20060915,17,15,7.13,7.12,8.02,7.97,long,1,25449,21631.65,11.938
F,20060807,20060915,17,15,7.17,7.21,8.02,7.97,long,1,24864,18896.64,10.541
F,20060808,20060915,17,15,7.37,7.49,8.02,7.97,long,1,23766,11407.68,6.409
F,20060814,20060915,17,15,7.83,7.94,8.02,7.97,long,1,21978,659.34,0.378
F,20060815,20060915,17,15,7.92,7.95,8.02,7.97,long,1,21348,426.96,0.252
F,20060816,20060915,17,15,8.26,8.26,8.02,7.97,long,1,20111,-5832.19,-3.511
F,20060906,20060915,17,15,8.55,8.56,8.02,7.97,long,1,19089,-11262.51,-6.893
F,20060908,20060915,17,15,8.77,8.78,8.02,7.97,long,1,18285,-14810.85,-9.226
F,20060912,20060915,15,15,9.06,9.21,8.02,7.97,long,1,17390,-21563.6,-13.464
F,20060913,20060915,15,15,9.19,8.97,8.02,7.97,long,1,16844,-16844.0,-11.148
F,20061106,20061127,18,17,8.66,8.73,8.16,8.15,long,1,20930,-12139.4,-6.644
F,20061107,20061127,18,17,8.73,8.73,8.16,8.15,long,1,20399,-11831.42,-6.644
F,20061113,20061127,18,17,8.87,8.9,8.16,8.15,long,1,19725,-14793.75,-8.427
F,20061115,20061127,18,17,9.0,9.05,8.16,8.15,long,1,19100,-17190.0,-9.945
F,20061116,20061127,18,17,9.03,8.99,8.16,8.15,long,1,18704,-15711.36,-9.344
F,20070112,20070227,24,29,7.89,7.89,7.78,7.9,long,1,22818,228.18,0.127
F,20070116,20070227,24,29,7.94,7.97,7.78,7.9,long,1,22278,-1559.46,-0.878
F,20070117,20070227,24,29,8.04,8.06,7.78,7.9,long,1,21616,-3458.56,-1.985
F,20070118,20070227,24,29,8.18,8.24,7.78,7.9,long,1,20874,-7097.16,-4.126
F,20070119,20070227,23,29,8.3,8.33,7.78,7.9,long,1,20212,-8691.16,-5.162
F,20070122,20070227,22,29,8.41,8.39,7.78,7.9,long,1,19599,-9603.51,-5.84
F,20070209,20070227,28,29,8.73,8.72,7.78,7.9,long,1,18550,-15211.0,-9.404
F,20070514,20070607,27,30,8.71,8.72,8.06,8.06,long,1,20584,-13585.44,-7.569
F,20070622,20070717,30,33,9.13,9.24,8.73,8.68,long,1,19611,-10982.16,-6.061
F,20070628,20070717,31,33,9.49,9.6,8.73,8.68,long,1,18537,-17054.04,-9.583
F,20070926,20071107,29,31,8.88,8.9,8.24,8.55,long,1,20116,-7040.6,-3.933
F,20071012,20071107,33,31,9.2,9.2,8.24,8.55,long,1,19077,-12400.05,-7.065
F,20080407,20080521,35,35,6.73,6.69,7.8,7.49,long,1,26493,21194.4,11.958
F,20080408,20080521,35,35,6.91,6.94,7.8,7.49,long,1,25352,13943.6,7.925
F,20080416,20080521,35,35,7.19,7.14,7.8,7.49,long,1,23938,8378.3,4.902
F,20080417,20080521,35,35,7.26,7.32,7.8,7.49,long,1,23292,3959.64,2.322
F,20080418,20080521,35,35,7.45,7.5,7.8,7.49,long,1,22301,-223.01,-0.133
F,20080421,20080521,34,35,7.73,7.7,7.8,7.49,long,1,21117,-4434.57,-2.727
F,20080424,20080521,35,35,8.4,8.2,7.8,7.49,long,1,19093,-13556.03,-8.659
F,20081128,20081224,16,15,2.69,3.0,2.11,2.23,long,1,66452,-51168.04,-25.667
F,20081208,20081224,16,15,3.38,3.28,2.11,2.23,long,1,51960,-54558.0,-32.012
F,20090313,20090901,19,35,2.19,2.28,7.24,7.18,long,1,80902,396419.8,214.912
F,20090318,20090901,20,35,2.47,2.77,7.24,7.18,long,1,70475,310794.75,159.206
F,20090323,20090901,20,35,2.9,2.83,7.24,7.18,long,1,58975,256541.25,153.71
F,20090403,20090901,20,35,3.25,3.27,7.24,7.18,long,1,51703,202158.73,119.572
F,20090406,20090901,20,35,3.77,3.7,7.24,7.18,long,1,43791,152392.68,94.054
F,20090408,20090901,20,35,3.95,4.22,7.24,7.18,long,1,41064,121549.44,70.142
F,20090409,20090901,20,35,4.24,4.25,7.24,7.18,long,1,37586,110126.98,68.941
F,20090423,20090901,28,35,4.49,5.33,7.24,7.18,long,1,34872,64513.2,34.709
F,20090424,20090901,29,35,5.0,5.07,7.24,7.18,long,1,30767,64918.37,41.617
F,20090429,20090901,32,35,5.45,5.58,7.24,7.18,long,1,27733,44372.8,28.674
F,20090430,20090901,33,35,5.98,5.99,7.24,7.18,long,1,24832,29550.08,19.866
F,20090506,20090901,35,35,6.26,6.51,7.24,7.18,long,1,23307,15615.69,10.292
F,20090723,20090901,35,35,6.98,6.9,7.24,7.18,long,1,20537,5750.36,4.058
F,20090727,20090901,35,35,7.27,7.2,7.24,7.18,long,1,19372,-387.44,-0.278
F,20090730,20090901,35,35,7.39,7.46,7.24,7.18,long,1,18724,-5242.72,-3.753
F,20090731,20090901,35,35,8.0,8.65,7.24,7.18,long,1,16994,-24981.18,-16.994
F,20090803,20090901,35,35,8.33,8.4,7.24,7.18,long,1,16035,-19562.7,-14.524
F,20091109,20100121,23,15,8.18,8.15,11.18,11.01,long,1,25531,73018.66,35.092
F,20091110,20100121,24,15,8.24,8.33,11.18,11.01,long,1,24902,66737.36,32.173
F,20091111,20100121,23,15,8.33,8.25,11.18,11.01,long,1,24201,66794.76,33.455
F,20091116,20100121,22,15,8.71,8.78,11.18,11.01,long,1,22741,50712.43,25.399
F,20091117,20100121,21,15,8.98,9.0,11.18,11.01,long,1,21671,43558.71,22.333
F,20091215,20100121,15,15,9.39,9.44,11.18,11.01,long,1,20362,31968.34,16.631
F,20091216,20100121,15,15,9.49,9.49,11.18,11.01,long,1,19795,30088.4,16.017
F,20091218,20100121,15,15,9.68,9.77,11.18,11.01,long,1,19067,23643.08,12.692
F,20091222,20100121,15,15,9.9,10.01,11.18,11.01,long,1,18317,18317.0,9.99
F,20091223,20100121,15,15,10.08,10.17,11.18,11.01,long,1,17675,14847.0,8.26
F,20091224,20100121,16,15,10.13,10.18,11.18,11.01,long,1,17280,14342.4,8.153
F,20091228,20100121,15,15,10.2,10.27,11.18,11.01,long,1,16861,12477.14,7.205
F,20100105,20100121,15,15,10.96,11.21,11.18,11.01,long,1,15417,-3083.4,-1.784
F,20100106,20100121,15,15,11.37,11.46,11.18,11.01,long,1,14601,-6570.45,-3.927
F,20100107,20100121,15,15,11.66,11.67,11.18,11.01,long,1,13989,-9232.74,-5.656
F,20100108,20100121,15,15,11.69,11.9,11.18,11.01,long,1,13709,-12201.01,-7.479
F,20100111,20100121,15,15,12.11,11.98,11.18,11.01,long,1,13001,-12610.97,-8.097
F,20100224,20100331,16,23,11.73,11.53,12.57,12.84,long,1,18430,24143.3,11.362
F,20100301,20100331,16,23,12.41,12.62,12.57,12.84,long,1,17115,3765.3,1.743
F,20100303,20100331,17,23,12.69,12.78,12.57,12.84,long,1,16444,986.64,0.469
F,20100305,20100331,19,23,13.0,12.94,12.57,12.84,long,1,15771,-1577.1,-0.773
F,20100312,20100331,20,23,13.34,13.46,12.57,12.84,long,1,15100,-9362.0,-4.606
F,20100315,20100331,20,23,13.4,13.49,12.57,12.84,long,1,14770,-9600.5,-4.818
F,20100317,20100331,21,23,14.1,14.23,12.57,12.84,long,1,13791,-19169.49,-9.768
F,20100426,20100428,19,17,14.46,14.44,13.25,13.45,long,1,14943,-14793.57,-6.856
F,20100723,20100819,35,35,12.72,12.82,11.89,11.85,long,1,16967,-16457.99,-7.566
F,20100726,20100819,35,35,12.94,13.16,11.89,11.85,long,1,16387,-21466.97,-9.954
F,20101004,20101123,23,25,12.84,13.0,15.7,15.95,long,1,16764,49453.8,22.692
F,20101005,20101123,22,25,13.01,13.06,15.7,15.95,long,1,16255,46976.95,22.129
F,20101006,20101123,21,25,13.24,13.32,15.7,15.95,long,1,15693,41272.59,19.745
F,20101008,20101123,19,25,13.66,13.72,15.7,15.95,long,1,14945,33327.35,16.254
F,20101011,20101123,20,25,13.78,13.71,15.7,15.95,long,1,14555,32603.2,16.338
F,20101014,20101123,20,25,13.91,14.0,15.7,15.95,long,1,14167,27625.65,13.929
F,20101025,20101123,20,25,14.15,13.972,15.7,15.95,long,1,13683,27064.974,14.157
F,20101026,20101123,20,25,14.36,14.34,15.7,15.95,long,1,13247,21327.67,11.227
F,20101103,20101123,20,25,15.18,15.51,15.7,15.95,long,1,12312,5417.28,2.837
F,20101104,20101123,20,25,15.86,15.98,15.7,15.95,long,1,11578,-347.34,-0.188
