symbol,start_date,end_date,enter_current_period,exit_current_period,enter_price,enter_price_open,exit_price,exit_price_open,pos_type,leverage,num_shares,PnL,PnL_percent
F,20030407,20030520,20,16,8.05,8.05,9.62,9.55,long,1,21739,32608.5,18.634
F,20030414,20030520,19,16,8.49,7.88,9.62,9.55,long,1,20251,33819.17,21.193
F,20030416,20030520,19,16,9.23,9.23,9.62,9.55,long,1,18302,5856.64,3.467
F,20030421,20030520,18,16,9.92,9.52,9.62,9.55,long,1,16731,501.93,0.315
F,20030422,20030520,19,16,10.32,10.42,9.62,9.55,long,1,15801,-13746.87,-8.349
F,20030423,20030520,18,16,10.86,10.72,9.62,9.55,long,1,14752,-17259.84,-10.914
F,20030528,20030627,15,15,10.25,10.2,11.03,11.03,long,1,17111,14202.13,8.137
F,20030602,20030627,16,15,11.07,10.92,11.03,11.03,long,1,15566,1712.26,1.007
F,20030611,20030627,17,15,11.33,11.35,11.03,11.03,long,1,14943,-4781.76,-2.819
F,20030617,20030627,15,15,11.68,11.52,11.03,11.03,long,1,14241,-6978.09,-4.253
F,20030715,20030721,18,18,11.64,11.36,10.55,10.8,long,1,15066,-8436.96,-4.93
F,20030820,20030925,18,19,11.22,11.21,11.15,11.09,long,1,15610,-1873.2,-1.07
F,20030821,20030925,18,19,11.41,11.41,11.15,11.09,long,1,15081,-4825.92,-2.805
F,20030827,20030925,18,19,11.64,11.41,11.15,11.09,long,1,14525,-4648.0,-2.805
F,20030902,20030925,18,19,12.31,12.45,11.15,11.09,long,1,13494,-18351.84,-10.924
F,20031013,20040123,21,35,11.97,11.92,15.83,15.83,long,1,14586,57031.26,32.802
F,20031015,20040123,21,35,12.14,12.25,15.83,15.83,long,1,14130,50585.4,29.224
F,20031016,20040123,21,35,12.34,12.34,15.83,15.83,long,1,13658,47666.42,28.282
F,20031029,20040123,19,35,12.43,12.49,15.83,15.83,long,1,13322,44495.48,26.741
